provid,permid,ssObjectId,orbit_class,population,sample,csv_file
2016 TY25,844167,21164732663870809,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/844167.csv
2016 TG92,869834,21164732664328775,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/869834.csv
2016 TM162,nan,21164732665246285,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2016_TM162.csv
2016 TV197,nan,21164732665444182,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2016_TV197.csv
2016 UP12,nan,21164732680581712,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2016_UP12.csv
2016 UG16,nan,21164732680582727,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2016_UG16.csv
2016 UV20,677323,21164732680646742,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/677323.csv
2016 UJ22,514433,21164732680647242,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/514433.csv
2016 UX72,494415,21164732680974936,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/494415.csv
2016 UX75,584282,21164732680975704,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/584282.csv
2016 UC126,nan,21164732681762371,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2016_UC126.csv
2016 VF53,697139,21164732697621318,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/697139.csv
2016 WF61,nan,21164732714463558,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2016_WF61.csv
2017 BU9,565016,21164736656718165,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/565016.csv
2017 BR15,496764,21164736656782674,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/496764.csv
2017 DT27,844649,21164736690403156,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/844649.csv
2017 ED17,739029,21164736707114820,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/739029.csv
2017 FS40,584489,21164736724086867,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/584489.csv
2017 FP178,824768,21164736725399632,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/824768.csv
2017 OZ27,nan,21164736874952538,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_OZ27.csv
2017 OC73,nan,21164736875279171,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_OC73.csv
2017 OV89,844900,21164736875346262,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/844900.csv
2017 OT165,nan,21164736876328276,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_OT165.csv
2017 PH40,nan,21164736891859016,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_PH40.csv
2017 QS118,nan,21164736909555795,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_QS118.csv
2017 QL130,nan,21164736909684812,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_QL130.csv
2017 QM162,nan,21164736909881933,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_QM162.csv
2017 RT76,nan,21164736925611604,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_RT76.csv
2017 RP110,789480,21164736926330960,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/789480.csv
2017 RN113,nan,21164736926331726,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_RN113.csv
2017 RN170,nan,21164736926724174,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_RN170.csv
2017 SN35,508614,21164736942126414,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/508614.csv
2017 SF169,nan,21164736943438150,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_SF169.csv
2017 SC204,807946,21164736943699011,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/807946.csv
2017 SC235,nan,21164736943895875,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_SC235.csv
2017 SO255,698109,21164736944026959,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/698109.csv
2017 SL263,nan,21164736944091980,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_SL263.csv
2017 TL24,772694,21164736958837836,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/772694.csv
2017 UX104,871769,21164736976598104,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/871769.csv
2017 UU156,nan,21164736976926293,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_UU156.csv
2017 UV156,nan,21164736976926294,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_UV156.csv
2017 VK8,698234,21164736992262219,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/698234.csv
2017 VA33,nan,21164736992457537,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_VA33.csv
2017 VJ52,nan,21164736992588362,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_VJ52.csv
2017 VQ59,nan,21164736992590161,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_VQ59.csv
2017 VT60,nan,21164736992653396,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_VT60.csv
2017 WD82,nan,21164737009562180,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_WD82.csv
2017 WG92,nan,21164737009627719,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_WG92.csv
2017 YV71,nan,21164737043050838,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2017_YV71.csv
2018 AH50,698479,21164740935233608,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/698479.csv
2018 FJ61,nan,21164741019185482,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2018_FJ61.csv
2018 GN13,nan,21164741035635534,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2018_GN13.csv
2018 MA26,nan,21164741136365121,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2018_MA26.csv
2018 RR39,679082,21164741220317522,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/679082.csv
2018 TN10,nan,21164741253738574,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2018_TN10.csv
2018 TA54,nan,21164741254001729,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2018_TA54.csv
2018 TO84,nan,21164741254198351,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2018_TO84.csv
2018 UJ6,679134,21164741270451786,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/679134.csv
2018 VF64,585573,21164741287621702,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/585573.csv
2018 VX188,nan,21164741288867928,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2018_VX188.csv
2018 WX7,nan,21164741304006488,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2018_WX7.csv
2018 XZ17,872900,21164741320849242,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/872900.csv
2018 XY24,679319,21164741320914009,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/679319.csv
2018 YM28,nan,21164741337692237,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2018_YM28.csv
2019 AW111,nan,21164745231053143,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2019_AW111.csv
2019 BG9,nan,21164745246652743,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2019_BG9.csv
2019 FL11,nan,21164745313825100,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2019_FL11.csv
2019 FR12,nan,21164745313825362,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2019_FR12.csv
2019 GW120,nan,21164745331781719,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2019_GW120.csv
2019 JQ70,nan,21164745381326929,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2019_JQ70.csv
2019 JJ121,nan,21164745382113610,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2019_JJ121.csv
2019 LZ11,nan,21164745414488410,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2019_LZ11.csv
2019 TQ17,nan,21164745548707665,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2019_TQ17.csv
2019 UD123,nan,21164745566663492,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2019_UD123.csv
2020 AC23,659682,21165806086927171,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/659682.csv
2020 BP111,nan,21165806104752464,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2020_BP111.csv
2020 BP152,nan,21165806105014864,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2020_BP152.csv
2020 DS10,nan,21165806137192531,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2020_DS10.csv
2020 DE11,nan,21165806137192773,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2020_DE11.csv
2020 GJ27,nan,21165806187591498,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2020_GJ27.csv
2020 HZ123,nan,21165806205481818,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2020_HZ123.csv
2020 HS161,nan,21165806205743443,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2020_HS161.csv
2020 KW12,nan,21165806254633559,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2020_KW12.csv
2020 OP55,nan,21165806322005328,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2020_OP55.csv
2020 ON56,nan,21165806322005582,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2020_ON56.csv
2021 EO25,nan,21165810449003855,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2021_EO25.csv
2021 EK45,nan,21165810449134923,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2021_EK45.csv
2021 FZ15,792346,21165810465715546,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/792346.csv
2021 GF60,nan,21165810482819142,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2021_GF60.csv
2021 GN67,nan,21165810482820942,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2021_GN67.csv
2021 GX96,nan,21165810483017304,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2021_GX96.csv
2021 MK11,nan,21165810583155019,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2021_MK11.csv
2021 NU64,nan,21165810600260693,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2021_NU64.csv
2021 NZ85,nan,21165810600392026,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2021_NZ85.csv
2021 PJ74,811031,21165810633880650,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/811031.csv
2021 PL83,nan,21165810633945932,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2021_PL83.csv
2021 PY156,nan,21165810634864217,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2021_PY156.csv
2021 PM211,nan,21165810635256141,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2021_PM211.csv
2021 QP8,nan,21165810650200144,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2021_QP8.csv
2021 QE82,nan,21165810650722885,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2021_QE82.csv
2021 RT194,nan,21165810668680276,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2021_RT194.csv
2021 RT213,nan,21165810668811092,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2021_RT213.csv
2021 SH19,nan,21165810683820360,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2021_SH19.csv
2021 SA96,nan,21165810684343873,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2021_SA96.csv
2021 TC29,874871,21165810700663107,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/874871.csv
2021 TB45,nan,21165810700793154,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2021_TB45.csv
2021 TC122,nan,21165810701775427,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2021_TC122.csv
2022 AU57,nan,21165814677059413,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2022_AU57.csv
2022 NK14,nan,21165814894900299,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2022_NK14.csv
2022 OG10,nan,21165814911676487,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2022_OG10.csv
2022 PL17,nan,21165814928455500,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2022_PL17.csv
2022 QT45,nan,21165814945428820,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2022_QT45.csv
2022 QJ97,nan,21165814945757002,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2022_QJ97.csv
2022 QZ98,nan,21165814945757274,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2022_QZ98.csv
2022 QG165,nan,21165814946673991,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2022_QG165.csv
2022 QQ194,nan,21165814946870353,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2022_QQ194.csv
2022 QH269,nan,21165814947330376,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2022_QH269.csv
2022 QR271,nan,21165814947393874,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2022_QR271.csv
2022 RC62,nan,21165814962336323,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2022_RC62.csv
2022 SA136,nan,21165814980032065,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2022_SA136.csv
2022 UZ64,719987,21165815012668506,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/719987.csv
2022 US150,nan,21165815013716051,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2022_US150.csv
2023 QN67,nan,21165819240527694,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2023_QN67.csv
2023 UG48,nan,21165819307505735,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2023_UG48.csv
2023 UP78,nan,21165819307702352,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2023_UP78.csv
2024 YA53,nan,21165823669646145,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2024_YA53.csv
2025 BJ17,nan,21165827578476362,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_BJ17.csv
2025 CW4,nan,21165827595187287,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_CW4.csv
2025 CL13,nan,21165827595252556,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_CL13.csv
2025 KF27,nan,21165827729536838,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KF27.csv
2025 KL27,nan,21165827729536844,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KL27.csv
2025 KC28,nan,21165827729537091,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KC28.csv
2025 KO28,nan,21165827729537103,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KO28.csv
2025 KV28,nan,21165827729537110,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KV28.csv
2025 KH29,nan,21165827729537352,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KH29.csv
2025 KR29,nan,21165827729537362,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KR29.csv
2025 KS29,nan,21165827729537363,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KS29.csv
2025 KV29,nan,21165827729537366,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KV29.csv
2025 KX29,nan,21165827729537368,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KX29.csv
2025 KA30,nan,21165827729600577,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KA30.csv
2025 KH30,nan,21165827729600584,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KH30.csv
2025 KS30,nan,21165827729600595,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KS30.csv
2025 KT30,nan,21165827729600596,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KT30.csv
2025 KU30,nan,21165827729600597,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KU30.csv
2025 KW30,nan,21165827729600599,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KW30.csv
2025 KZ30,nan,21165827729600602,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KZ30.csv
2025 KF31,nan,21165827729600838,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KF31.csv
2025 KH31,nan,21165827729600840,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KH31.csv
2025 KT31,nan,21165827729600852,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KT31.csv
2025 KD32,nan,21165827729601092,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_KD32.csv
2025 MU117,nan,21165827764139861,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_MU117.csv
2025 MA119,nan,21165827764140353,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_MA119.csv
2025 MW119,nan,21165827764140375,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_MW119.csv
2025 ME121,nan,21165827764203845,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_ME121.csv
2025 MB123,nan,21165827764204354,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_MB123.csv
2025 MN196,nan,21165827764663886,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_MN196.csv
2025 MZ214,nan,21165827764794458,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_MZ214.csv
2025 MA215,nan,21165827764794689,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_MA215.csv
2025 MV322,nan,21165827765514838,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_MV322.csv
2025 MX322,nan,21165827765514840,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_MX322.csv
2025 MN324,nan,21165827765515342,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_MN324.csv
2025 MU324,nan,21165827765515349,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_MU324.csv
2025 MQ327,nan,21165827765516113,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_MQ327.csv
2025 NV4,nan,21165827779736662,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_NV4.csv
2025 OW17,nan,21165827796580183,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_OW17.csv
2025 PP142,nan,21165827814666832,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/2025_PP142.csv
2069 P-L,117864,22601918344869433,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/117864.csv
6814 P-L,58065,22601918412501300,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/58065.csv
4266 T-1,46477,23698131471447606,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/46477.csv
2113 T-2,120425,23699230949454131,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/120425.csv
3025 T-2,15660,23699230966166069,MBO,MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/MBOs/15660.csv
2022 SL37,nan,21165814978918220,Amor,NEA,LSM,dp2_all_solar_system_csv/selected_objects/LSM/NEAs/2022_SL37.csv
2025 JC2,nan,21165827712627267,Apollo,NEA,LSM,dp2_all_solar_system_csv/selected_objects/LSM/NEAs/2025_JC2.csv
1999 JC5,251766,20892066497180995,Not a NEA or MBO,Not a NEA or MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/Not_MBO_nor_NEA/251766.csv
2000 VZ1,123305,21163607415861594,Not a NEA or MBO,Not a NEA or MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/Not_MBO_nor_NEA/123305.csv
2001 BU42,88227,21163611375546965,Not a NEA or MBO,Not a NEA or MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/Not_MBO_nor_NEA/88227.csv
2001 BY84,567329,21163611375809625,Not a NEA or MBO,Not a NEA or MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/Not_MBO_nor_NEA/567329.csv
2001 HO8,30512,21163611475949647,Not a NEA or MBO,Not a NEA or MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/Not_MBO_nor_NEA/30512.csv
2001 QP151,337390,21163611628384592,Not a NEA or MBO,Not a NEA or MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/Not_MBO_nor_NEA/337390.csv
2002 TH146,264909,21163615973619272,Not a NEA or MBO,Not a NEA or MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/Not_MBO_nor_NEA/264909.csv
2002 TU313,827726,21163615974732629,Not a NEA or MBO,Not a NEA or MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/Not_MBO_nor_NEA/827726.csv
2003 SA451,624580,21163620254232897,Not a NEA or MBO,Not a NEA or MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/Not_MBO_nor_NEA/624580.csv
2004 VA37,740912,21163624595928897,Not a NEA or MBO,Not a NEA or MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/Not_MBO_nor_NEA/740912.csv
2004 VR69,681272,21163624596126034,Not a NEA or MBO,Not a NEA or MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/Not_MBO_nor_NEA/681272.csv
2005 AA10,455651,21163628538441793,Not a NEA or MBO,Not a NEA or MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/Not_MBO_nor_NEA/455651.csv
2006 GQ59,nan,21163632934336849,Not a NEA or MBO,Not a NEA or MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/Not_MBO_nor_NEA/2006_GQ59.csv
2007 EW92,340961,21163637196010071,Not a NEA or MBO,Not a NEA or MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/Not_MBO_nor_NEA/340961.csv
2007 PC23,269124,21163637380100931,Not a NEA or MBO,Not a NEA or MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/Not_MBO_nor_NEA/269124.csv
2007 RS305,nan,21163637415949651,Not a NEA or MBO,Not a NEA or MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/Not_MBO_nor_NEA/2007_RS305.csv
2007 TB1,391545,21163637447078210,Not a NEA or MBO,Not a NEA or MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/Not_MBO_nor_NEA/391545.csv
2008 US397,725259,21163641762232147,Not a NEA or MBO,Not a NEA or MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/Not_MBO_nor_NEA/725259.csv
2008 YL181,nan,21163641827569996,Not a NEA or MBO,Not a NEA or MBO,LSM,dp2_all_solar_system_csv/selected_objects/LSM/Not_MBO_nor_NEA/2008_YL181.csv
